"date","month","day","hour","year","temp_c","wind_kph","wind_dir","pressure_mpa","humidity","direction","company_name","product_name","size","blades","pitch","config","average_chord","average_pitch","voltage","Motor_used","ESC_signal_s","Torque_Nm","Thrust_gf","Motor_Optical_Speed_RPM","Motor_Efficiency_","Propeller_Mech_Efficiency_gfW","Overall_Efficiency_gfW","Voltage_V","Current_A","Electrical_Power_W","Mechanical_Power_W","Vibration_g"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","-1.0","T4new","0","0","24","4006","1400","0.0594337582588195","262.62839805801923","2563.2380544648586","74.71498847007751","16.4623152504458","12.299817453742572","24.18863296508789","0.8827377557754517","21.352218627929688","15.95330810546875","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","-1.0","T4new","0","0","24","4006","1450","0.0790542066097259","357.5551516725298","2936.552662219335","77.28420495986938","14.707933020681814","11.366909475440757","24.188888549804688","1.300423264503479","31.455793380737305","24.310359954833984","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","-1.0","T4new","0","0","24","4006","1500","0.0969981402158737","435.149493446511","3254.391417132377","78.72203588485718","13.163660559823668","10.3627014469404","24.18914222717285","1.7359812259674072","41.99189758300781","33.05687713623047","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","-1.0","T4new","0","0","24","4006","1550","0.1195690408349037","556.2586873174271","3603.4562669683423","79.57833409309387","12.32849869230156","9.810813819582348","24.189477920532227","2.343933582305908","56.69852828979492","45.11974334716797","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","-1.0","T4new","0","0","24","4006","1575","0.1340292692184448","633.5104253871158","3769.129626897576","80.27199506759644","11.975245603333736","9.612768085724005","24.189754486083984","2.72441840171814","65.90301513671875","52.90166473388672","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","-1.0","T4new","0","0","24","4006","1600","0.1459437161684036","695.4521637469358","3981.1620124471383","79.84365224838257","11.429925235812613","9.126069857145191","24.190099716186523","3.150255918502808","76.20500183105469","60.84485626220703","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","-1.0","T4new","0","0","24","4006","1625","0.1600750535726547","754.6480155911722","4150.908860769693","80.52963614463806","10.845484695193008","8.733828791193147","24.190406799316406","3.5718777179718018","86.4051742553711","69.58177185058594","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","-1.0","T4new","0","0","24","4006","1650","0.1732798218727111","810.6700909683955","4306.612985869403","80.08584976196289","10.37365245148569","8.307827572752238","24.19079971313477","4.033726692199707","97.57907104492188","78.14702606201172","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","-1.0","T4new","0","0","24","4006","1675","0.1876232624053955","875.3362240985113","4480.762628772461","80.41470646858215","9.942775931520767","7.995454232748503","24.191082000732425","4.525603294372559","109.47924041748048","88.03740692138672","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","-1.0","T4","0","0","24","4006","1000","-0.007542707491666","-8.048087279916812","0","0.0","inf","15.341653841503","24.18563461303711","0.021690173074603","0.5245906114578247","0.0","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","-1.0","T4","0","0","24","4006","1200","0.0018867233302444","14.435853664101414","775.5232106416682","5.324986204504967","94.21300400121108","5.016829240414073","24.185867309570312","0.1189738437533378","2.877485513687134","0.1532257050275802","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","-1.0","T4","0","0","24","4006","1250","0.0113451220095157","52.81305876903987","1247.666247937485","33.026981353759766","35.62911987927073","11.76722286158801","24.185863494873047","0.1855691224336624","4.488149642944336","1.4823004007339478","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","-1.0","T4","0","0","24","4006","1300","0.0231754090636968","101.4317202112084","1729.4831644692763","49.35688376426697","24.16581284536523","11.92749241617614","24.18605232238769","0.3516087234020233","8.504027366638184","4.197322845458984","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","-1.0","T4","0","0","24","4006","1350","0.0369074270129203","158.41355153389196","2117.7902378041467","59.410154819488525","19.353833260080854","11.49814222950742","24.18636512756348","0.5696315765380859","13.77731704711914","8.185125350952148","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","-1.0","T4","0","0","24","4006","1400","0.0577529445290565","251.25649324090472","2564.074433896024","72.00352549552917","16.20257115887146","11.666421804972543","24.18639755249023","0.890447735786438","21.53672218322754","15.50719928741455","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","-1.0","T4","0","0","24","4006","1450","0.0779656991362571","343.3081667488149","2933.158185698704","74.6702790260315","14.33561861958434","10.704445876490157","24.186662673950195","1.3260014057159424","32.07154846191406","23.94791412353516","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","-1.0","T4","0","0","24","4006","1500","0.0947706028819084","416.7793998499066","3255.9240022991007","75.64268112182617","12.89821835987624","9.756558710897169","24.186843872070312","1.766161322593689","42.71786880493164","32.31294250488281","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","-1.0","T4","0","0","24","4006","1550","0.118006907403469","531.4883811484557","3606.1280184055977","78.5634994506836","11.926597433287672","9.369952694252213","24.18696594238281","2.345173597335815","56.722633361816406","44.56328582763672","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","-1.0","T4","0","0","24","4006","1575","0.1312648057937622","594.8817847923588","3773.991701611709","78.16115021705627","11.467079181648485","8.962800818309471","24.18719291687012","2.744109630584717","66.37230682373047","51.87735748291016","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","-1.0","T4","0","0","24","4006","1600","0.1460923850536346","662.0764071684168","3992.565623430041","78.8450837135315","10.83926539984073","8.546228069856562","24.187389373779297","3.202909469604492","77.47001647949219","61.081298828125","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","-1.0","T4","0","0","24","4006","1625","0.160919189453125","735.3639393335425","4147.691277041646","79.26316857337952","10.521059476106304","8.33932443659531","24.18757057189941","3.645685434341431","88.1802749633789","69.89447784423828","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","-1.0","T4","0","0","24","4006","1650","0.1716401576995849","780.8409099770728","4308.84206819309","78.96033525466919","10.08218053274222","7.960923696007599","24.1877384185791","4.055121421813965","98.08421325683594","77.44762420654297","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","-1.0","T4","0","0","24","4006","1675","0.1885608732700348","869.3728968913255","4478.279718405377","79.47649359703064","9.831384750556971","7.813639750527842","24.18792152404785","4.599961280822754","111.26350402832033","88.42832946777344","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","0.0","T1new","0","0","24","4006","1000","-0.0048783905804157","2.3054029849015483","0","0.0","-inf","4.7506303316747","24.186113357543945","-0.0200645551085472","0.485283613204956","0.0","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","0.0","T1new","0","0","24","4006","1200","0.0030014042276889","26.30932725315291","765.4009067193849","23.33205640316009","109.36231401596774","25.516475739670422","24.186420440673828","0.0426302105188369","1.0310721397399902","0.2405703365802765","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","0.0","T1new","0","0","24","4006","1250","0.0126492297276854","63.2240953699397","1232.100410743566","44.25439536571503","38.73859129392413","17.143529424682775","24.186771392822266","0.1524770557880401","3.687927722930908","1.6320700645446775","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","0.0","T1new","0","0","24","4006","1300","0.0272239837795496","124.43612333503324","1706.7012961656712","60.97398400306702","25.574587328102517","15.59384452061798","24.18709373474121","0.3299207091331482","7.979823112487793","4.8656158447265625","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","0.0","T1new","0","0","24","4006","1350","0.0423158183693885","191.542724371935","2082.735448467756","67.0758306980133","20.75392230616199","13.920866226819689","24.187143325805664","0.568872332572937","13.75939655303955","9.229229927062988","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","0.0","T1new","0","0","24","4006","1400","0.0643326342105865","294.80878570858965","2526.253764008696","74.44222569465637","17.32221754477607","12.89504413363854","24.18752098083496","0.9452054500579834","22.8621768951416","17.019113540649414","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","0.0","T1new","0","0","24","4006","1450","0.085976518690586","394.8877962649653","2887.091164325771","78.10083627700806","15.191643161229775","11.864800308359875","24.187820434570312","1.3759939670562744","33.28229522705078","25.993751525878903","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","0.0","T1new","0","0","24","4006","1500","0.1069704592227935","494.918669201805","3188.9166044781496","78.12190651893616","13.854734740789429","10.82358268610243","24.188133239746097","1.8904292583465576","45.725955963134766","35.72198867797852","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","0.0","T1new","0","0","24","4006","1550","0.1321820467710495","615.3686694282288","3515.133433351669","79.05611395835876","12.647144510002386","9.998340845383971","24.188432693481445","2.5444839000701904","61.54707717895508","48.6567268371582","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","0.0","T1new","0","0","24","4006","1575","0.145228311419487","679.0973831977068","3710.851757251035","80.04445433616638","12.033128507683116","9.631852190287146","24.188661575317383","2.914811134338379","70.50537872314453","56.435646057128906","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","0.0","T1new","0","0","24","4006","1600","0.160524383187294","748.0524809807492","3876.8069216785048","79.8944890499115","11.478582522832072","9.17075518275472","24.18890953063965","3.3721795082092285","81.56934356689453","65.1694107055664","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","0.0","T1new","0","0","24","4006","1625","0.1789909452199936","832.6929060344655","4049.7369660033646","80.1442801952362","10.96979158846913","8.79166079244106","24.189191818237305","3.915548324584961","94.71395111083984","75.9078140258789","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","0.0","T1new","0","0","24","4006","1650","0.1875874251127243","877.4964848669335","4230.4348478674965","79.6309232711792","10.55912739852522","8.408330808236737","24.189529418945312","4.314278602600098","104.36036682128906","83.1031265258789","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","0.0","T1new","0","0","24","4006","1675","0.2045302540063858","959.1954582477198","4367.325389929865","79.88318204879761","10.25428543829514","8.191449407340318","24.18988990783692","4.840747833251953","117.09716033935548","93.54093933105467","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","0.0","T2","0","0","24","4006","1000","-0.0013667534803971","5.816780976803314","0","0.0","-inf","11.17727718853222","24.18914794921875","0.021514244377613","0.5204112529754639","0.0","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","0.0","T2","0","0","24","4006","1200","0.0053510433062911","27.89075138060358","765.585595034542","22.49216139316559","65.01287594033035","14.62280024259677","24.189498901367188","0.0788501948118209","1.9073467254638672","0.42900350689888","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","0.0","T2","0","0","24","4006","1250","0.0166266746819019","67.50579683406012","1225.0863346672586","55.13337254524231","31.647570452315456","17.448372144660638","24.18988609313965","0.159938246011734","3.868887901306152","2.133048295974731","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","0.0","T2","0","0","24","4006","1300","0.0322638228535652","133.3782574941474","1692.4805144646243","69.84688639640808","23.32474621807304","16.29160904056153","24.190204620361328","0.3384398818016052","8.186929702758789","5.718315601348877","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","0.0","T2","0","0","24","4006","1350","0.0473892390727996","202.3388983970151","2067.425916399171","72.55212664604187","19.72154966759514","14.30840445399448","24.190629959106445","0.5845760107040405","14.14126205444336","10.25978660583496","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","0.0","T2","0","0","24","4006","1400","0.0677753463387489","287.2048409046781","2498.149083750305","75.85330009460449","16.198433572444817","12.287046853256811","24.19098472595215","0.966252624988556","23.37460327148437","17.73040771484375","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","0.0","T2","0","0","24","4006","1450","0.0910712927579879","387.2708202670784","2871.395790317513","79.22669649124146","14.142024247987052","11.20425887130046","24.19135093688965","1.428800344467163","34.56460952758789","27.384397506713867","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","0.0","T2","0","0","24","4006","1500","0.1121646761894226","475.43460301574","3173.649037091826","79.04495596885681","12.75402126963913","10.08141090823796","24.191638946533203","1.9494144916534424","47.15953063964844","37.27722930908203","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","0.0","T2","0","0","24","4006","1550","0.136993259191513","577.764095909274","3497.687199544651","79.94071245193481","11.51441222828204","9.204702992946004","24.19206047058105","2.5945849418640137","62.76835632324219","50.17747116088867","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","0.0","T2","0","0","24","4006","1575","0.1527244597673416","636.3580330138801","3686.6215245666313","80.62736988067627","10.792841011555735","8.701983203117642","24.192222595214844","3.0227866172790527","73.1279296875","58.961124420166016","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","0.0","T2","0","0","24","4006","1600","0.1666451394557953","694.1808929764667","3853.768602538863","80.7295024394989","10.322044304076751","8.332934957739623","24.193103790283203","3.44336485862732","83.3056869506836","67.25226593017578","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","0.0","T2","0","0","24","4006","1625","0.1833522766828537","759.9949381490086","4035.257693516449","80.59014081954956","9.808994223641877","7.905082233951351","24.19342422485352","3.973808526992798","96.1400375366211","77.4793930053711","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","0.0","T2","0","0","24","4006","1650","0.1993269324302673","824.1648648070403","4189.079236342525","80.67695498466492","9.4254241591381","7.604145377326293","24.19392967224121","4.479785919189453","108.38362884521484","87.44061279296875","0.0"
"14","3","Tuesday","03:10:20","2023","30.0","22.0","WSW","0.1015","40","CW","3DP","SG6043","16","2","0.0","T2","0","0","24","4006","1675","0.2132977694272995","880.1128374244933","4331.856199356152","80.5071234703064","9.095977766953032","7.322910300212019","24.19441032409668","4.967519760131836","120.18621063232422","96.75846099853516","0.0"
